id,AcualTime,WatchTime,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
0,2025-07-03 16:42:53.694,2025-07-03T16:42:53.298423,1.7836803197860718,-6.617573261260986,1.7334020137786865,-0.09896016865968704,-0.49235737323760986,-0.5290092825889587,-6.71999979019165,-7.739999771118164,-31.739999771118164
1,2025-07-03 16:42:53.790,2025-07-03T16:42:53.396123,3.670311212539673,-8.176198959350586,3.689464807510376,-0.10995574295520782,-1.056796908378601,-1.1032226085662842,-5.039999961853027,-7.019999980926514,-31.559999465942383
2,2025-07-03 16:42:53.890,2025-07-03T16:42:53.493449,4.19224739074707,-6.596025466918945,5.130774021148682,-1.2009611129760742,-0.8515461683273315,-1.1313223838806152,-3.5399999618530273,-7.199999809265137,-31.139999389648438
3,2025-07-03 16:42:53.990,2025-07-03T16:42:53.599720,3.5649664402008057,-0.5027823448181152,6.44279670715332,-0.3787364661693573,-0.4349360466003418,0.5387831330299377,-5.099999904632568,-9.300000190734863,-31.3799991607666
4,2025-07-03 16:42:54.092,2025-07-03T16:42:53.701833,4.95120906829834,-6.605602264404297,6.01423454284668,-1.321912407875061,0.251676470041275,-0.11850785464048386,-7.139999866485596,-13.199999809265137,-30.059999465942383
5,2025-07-03 16:42:54.192,2025-07-03T16:42:53.796781,2.760514497756958,-10.105925559997559,7.311892032623291,-1.8057177066802979,1.2315043210983276,0.11484266817569733,-8.760000228881836,-15.299999237060547,-29.69999885559082
6,2025-07-03 16:42:54.290,2025-07-03T16:42:53.889022,1.235408067703247,-13.328520774841309,7.51779317855835,-0.15271630883216858,1.380555510520935,1.4037683010101318,-9.719999313354492,-16.260000228881836,-30.35999870300293
7,2025-07-03 16:42:54.393,2025-07-03T16:42:53.989068,-1.5322890281677246,-9.153033256530762,3.9240965843200684,0.7037167549133301,1.5845844745635986,1.9816468954086304,-7.079999923706055,-14.579999923706055,-30.420000076293945
8,2025-07-03 16:42:54.490,2025-07-03T16:42:54.093406,-2.099714994430542,-5.5760955810546875,1.800439715385437,0.03420845419168472,0.9749409556388855,1.0739010572433472,-3.299999952316284,-10.019999504089355,-31.799999237060547
9,2025-07-03 16:42:54.590,2025-07-03T16:42:54.196378,-0.33997663855552673,-6.026205539703369,2.434903144836426,0.2785545587539673,-0.10018189996480942,-0.856433093547821,0.17999999225139618,-8.09999942779541,-32.15999984741211
10,2025-07-03 16:42:54.692,2025-07-03T16:42:54.297486,0.5363011956214905,-8.518569946289062,2.983175277709961,-1.0250319242477417,-0.5815436840057373,-0.9615018963813782,2.819999933242798,-7.37999963760376,-31.3799991607666
11,2025-07-03 16:42:54.790,2025-07-03T16:42:54.397270,0.6512228846549988,-8.216899871826172,4.525041103363037,-0.2590068578720093,-0.20525072515010834,-0.6389650702476501,3.240000009536743,-7.5,-30.299999237060547
12,2025-07-03 16:42:54.890,2025-07-03T16:42:54.492127,1.0342950820922852,-8.71489429473877,4.733336925506592,-0.6817256212234497,0.05375614017248154,-0.4080579876899719,3.0,-8.039999961853027,-29.399999618530273
13,2025-07-03 16:42:54.990,2025-07-03T16:42:54.599858,2.212242364883423,-8.62630844116211,4.927267074584961,0.759916365146637,-0.34208452701568604,-0.2785545587539673,3.240000009536743,-6.839999675750732,-29.51999855041504
14,2025-07-03 16:42:55.090,2025-07-03T16:42:54.698947,2.628833532333374,-9.361329078674316,5.049371242523193,-0.012217304669320583,0.05497787147760391,0.2064724564552307,2.5199999809265137,-6.0,-29.51999855041504
15,2025-07-03 16:42:55.191,2025-07-03T16:42:54.795089,2.8586769104003906,-10.273519515991211,4.381389141082764,0.6719517707824707,-0.09651670604944229,0.7721336483955383,3.179999828338623,-5.87999963760376,-29.34000015258789
16,2025-07-03 16:42:55.290,2025-07-03T16:42:54.891710,2.7293899059295654,-9.751583099365234,5.796362400054932,0.42271876335144043,-0.09285151958465576,1.822821855545044,3.299999952316284,-6.359999656677246,-30.0
17,2025-07-03 16:42:55.390,2025-07-03T16:42:54.989360,-0.40462008118629456,-6.813898086547852,4.2951979637146,0.4593706727027893,-0.10873401165008545,1.880243182182312,2.5799999237060547,-7.199999809265137,-29.639999389648438
18,2025-07-03 16:42:55.490,2025-07-03T16:42:55.100483,-2.741360902786255,-4.156333923339844,4.853046894073486,0.2981022298336029,-0.6536257863044739,1.1789699792861938,1.5,-8.699999809265137,-29.51999855041504
19,2025-07-03 16:42:55.590,2025-07-03T16:42:55.193804,-3.07415509223938,-4.812345504760742,3.3854012489318848,-0.6707300543785095,-1.0543533563613892,0.1563815027475357,-1.3799999952316284,-9.539999961853027,-30.479999542236328
20,2025-07-03 16:42:55.690,2025-07-03T16:42:55.305012,-2.387019157409668,-5.434837818145752,4.90571928024292,-0.5412266254425049,-0.9749409556388855,-0.31642818450927734,-3.299999952316284,-9.420000076293945,-29.03999900817871
21,2025-07-03 16:42:55.790,2025-07-03T16:42:55.397629,-2.808398485183716,-7.173028469085693,5.659893035888672,-0.9053022861480713,-0.7269296646118164,-0.5253441333770752,-5.940000057220459,-8.880000114440918,-28.619998931884766
